Epoch,Batch Index,Loss,Learning Rate
736,Average,0.053494429785986335,0.0001
737,Average,0.054010000307949224,0.0001
738,Average,0.05363862079625227,0.0001
739,Average,0.05429136426169045,0.0001
740,Average,0.05380114654497224,0.0001
741,Average,0.05415803901090914,0.0001
742,Average,0.053043960840726385,0.0001
743,Average,0.053977898645157715,0.0001
744,Average,0.05286487990192005,0.0001
745,Average,0.053698042825776705,0.0001
746,Average,0.05464159666883702,0.0001
747,Average,0.053769558135952265,0.0001
748,Average,0.05273202396169001,0.0001
749,Average,0.052424123548731515,0.0001
750,Average,0.05280900298028576,0.0001
751,Average,0.053179522368068596,0.0001
752,Average,0.05359041493157951,0.0001
753,Average,0.053582215719685265,0.0001
754,Average,0.05389555805951965,0.0001
755,Average,0.05311404852842798,0.0001
756,Average,0.05340609038058592,0.0001
757,Average,0.05347009444115113,0.0001
758,Average,0.054019072302141966,0.0001
759,Average,0.053081851034444204,0.0001
760,Average,0.05337588724737265,0.0001
761,Average,0.05404578727118823,0.0001
762,Average,0.05335531436971256,0.0001
763,Average,0.053813853586206634,0.0001
764,Average,0.05274174210368371,0.0001
765,Average,0.05246968727026667,0.0001
766,Average,0.05337352503319176,0.0001
767,Average,0.05408304830899044,0.0001
768,Average,0.052505776742283176,0.0001
769,Average,0.052500776262307654,0.0001
770,Average,0.05314139854543063,0.0001
771,Average,0.0535128047803835,0.0001
772,Average,0.053371441303467264,0.0001
773,Average,0.05279256859604193,0.0001
774,Average,0.0534558153274108,0.0001
775,Average,0.052509200588172794,0.0001
776,Average,0.05296651745329098,0.0001
777,Average,0.0534076347795068,0.0001
778,Average,0.052805497710193904,0.0001
779,Average,0.05337144274796758,0.0001
780,Average,0.053595470530646186,0.0001
781,Average,0.05359842711869551,0.0001
782,Average,0.05271663995725768,0.0001
783,Average,0.05281022137829235,0.0001
784,Average,0.053321173186508974,0.0001
785,Average,0.052974369985108474,0.0001
786,Average,0.05326484744342006,0.0001
787,Average,0.0530964692636412,0.0001
788,Average,0.0524627332176481,0.0001
789,Average,0.05297667685211921,0.0001
790,Average,0.05235177145472595,0.0001
791,Average,0.05363654816637234,0.0001
792,Average,0.05276134503739221,0.0001
793,Average,0.05283765532836622,0.0001
794,Average,0.05353429928726079,0.0001
795,Average,0.05269072273251962,0.0001
796,Average,0.05355520166304647,0.0001
797,Average,0.0537300347065439,0.0001
798,Average,0.053476398848757455,0.0001
799,Average,0.05186939425766468,0.0001
800,Average,0.0529825430439443,0.0001
801,Average,0.05295901958431516,0.0001
802,Average,0.0530072240044876,0.0001
803,Average,0.05212106160363372,0.0001
804,Average,0.05308445124905937,0.0001
805,Average,0.052276447111246536,0.0001
806,Average,0.053035096284382195,0.0001
807,Average,0.052984931487209945,0.0001
808,Average,0.05366467441223106,0.0001
809,Average,0.052423368227116914,0.0001
810,Average,0.053040594926902225,0.0001
811,Average,0.05242390831818386,0.0001
812,Average,0.052439737190701524,0.0001
813,Average,0.05332995753507225,0.0001
814,Average,0.052506735054205875,0.0001
815,Average,0.05346694474621695,0.0001
816,Average,0.05242420755782906,0.0001
817,Average,0.05329492878244848,0.0001
818,Average,0.052987249910223244,0.0001
819,Average,0.05325453933708522,0.0001
820,Average,0.053073275302137644,0.0001
821,Average,0.05230801833831534,0.0001
822,Average,0.053147455031166274,0.0001
823,Average,0.051872855622549445,0.0001
824,Average,0.053037162794142355,0.0001
825,Average,0.053251298486578225,0.0001
826,Average,0.052081347576209476,0.0001
827,Average,0.052255590807418435,0.0001
828,Average,0.052605388457981905,0.0001
829,Average,0.05265772433913484,0.0001
830,Average,0.05218666157096016,0.0001
831,Average,0.05259150745613234,0.0001
832,Average,0.051791135981983066,0.0001
833,Average,0.05196542429680727,0.0001
834,Average,0.05333663097449711,0.0001
835,Average,0.05382195229128915,0.0001
836,Average,0.05184110968696828,0.0001
837,Average,0.05261904624651889,0.0001
838,Average,0.051413309969464124,0.0001
839,Average,0.05272055557947986,0.0001
840,Average,0.05233264174692485,0.0001
841,Average,0.05236153540258505,0.0001
842,Average,0.05281980206467667,0.0001
843,Average,0.05274650887871275,0.0001
844,Average,0.051842520051464745,0.0001
845,Average,0.05209733104827453,0.0001
846,Average,0.052305515703498104,0.0001
847,Average,0.05319785684043048,0.0001
848,Average,0.052875716543319275,0.0001
849,Average,0.05253672957116244,0.0001
850,Average,0.05265664225634264,0.0001
851,Average,0.05247485668075328,0.0001
852,Average,0.05151687858968365,0.0001
853,Average,0.05194855211492704,0.0001
854,Average,0.051957515581529966,0.0001
855,Average,0.05243922503931182,0.0001
856,Average,0.05234921677988403,0.0001
857,Average,0.05328861547976124,0.0001
858,Average,0.05174223113120818,0.0001
859,Average,0.052122307371120065,0.0001
860,Average,0.052226804576966226,0.0001
861,Average,0.05235242569933132,0.0001
862,Average,0.05259496733850362,0.0001
863,Average,0.052377261373461506,0.0001
864,Average,0.052256787309841235,0.0001
865,Average,0.052144347633026084,0.0001
866,Average,0.051915240455038696,0.0001
867,Average,0.05197070759474015,0.0001
868,Average,0.05211293134762316,0.0001
869,Average,0.052386803970653185,0.0001
870,Average,0.052137427031993866,0.0001
871,Average,0.052611999213695526,0.0001
872,Average,0.052377588058612784,0.0001
873,Average,0.05180023177241792,0.0001
874,Average,0.05157545391394167,0.0001
875,Average,0.05243959893681565,0.0001
876,Average,0.052645702675289036,0.0001
877,Average,0.05253602876042833,0.0001
878,Average,0.052389729159827134,0.0001
879,Average,0.05266963508056135,0.0001
880,Average,0.0526974691572238,0.0001
881,Average,0.0533632618584195,0.0001
882,Average,0.05183106311121766,0.0001
883,Average,0.051242838784748196,0.0001
884,Average,0.05132443176544443,0.0001
885,Average,0.05273974063445111,0.0001
886,Average,0.052480817981520475,0.0001
887,Average,0.052875807014655093,0.0001
888,Average,0.051850233987277866,0.0001
889,Average,0.0522019089180596,0.0001
890,Average,0.05198529149804797,0.0001
891,Average,0.05195692154978003,0.0001
892,Average,0.05211099868222159,0.0001
893,Average,0.0522870980963415,0.0001
894,Average,0.05250770431392047,0.0001
895,Average,0.051971487092728516,0.0001
896,Average,0.0523019546300781,0.0001
897,Average,0.052236066028779865,0.0001
898,Average,0.0514317263601994,0.0001
899,Average,0.05220733088802318,0.0001
900,Average,0.05169053550581543,0.0001
901,Average,0.05088041783595572,0.0001
902,Average,0.051843403553476136,0.0001
903,Average,0.05257829636031268,0.0001
904,Average,0.05199611962449794,0.0001
905,Average,0.05242357847793978,0.0001
906,Average,0.05224848831338542,0.0001
907,Average,0.052754179023358286,0.0001
908,Average,0.05220857612332519,0.0001
909,Average,0.05168254354170391,0.0001
910,Average,0.051913228570198526,0.0001
911,Average,0.051304248902870685,0.0001
912,Average,0.05262128856717324,0.0001
913,Average,0.05240257031151226,0.0001
914,Average,0.05162395749773298,0.0001
915,Average,0.05164799687205529,0.0001
916,Average,0.051415632954057384,0.0001
917,Average,0.05121798227940287,0.0001
918,Average,0.05169074374194048,0.0001
919,Average,0.05254026578397167,0.0001
920,Average,0.05216406757126049,0.0001
921,Average,0.05168179593676207,0.0001
922,Average,0.05238290058867055,0.0001
923,Average,0.05309477623324005,0.0001
924,Average,0.050821841979513366,0.0001
925,Average,0.051602027245930264,0.0001
926,Average,0.05146090313792229,0.0001
927,Average,0.051799191352056,0.0001
928,Average,0.051174533078256916,0.0001
929,Average,0.0513588119374246,0.0001
930,Average,0.05173037976634746,0.0001
931,Average,0.051362100000284155,0.0001
932,Average,0.051599785381433914,0.0001
933,Average,0.05234470256433195,0.0001
934,Average,0.05214806380016463,0.0001
935,Average,0.05139981845051658,0.0001
936,Average,0.05202306571359537,0.0001
937,Average,0.05190295695650334,0.0001
938,Average,0.052033611858377654,0.0001
939,Average,0.051360931817670256,0.0001
940,Average,0.051945115876745204,0.0001
941,Average,0.05223756792898081,0.0001
942,Average,0.05175175137665807,0.0001
943,Average,0.05141597294381687,0.0001
944,Average,0.051772723088459094,0.0001
945,Average,0.05122242738701859,0.0001
946,Average,0.051704217812844684,0.0001
947,Average,0.050707136641959756,0.0001
948,Average,0.051110925495016335,0.0001
949,Average,0.05191826022097042,0.0001
950,Average,0.05177664574311704,0.0001
951,Average,0.05138371443870116,0.0001
952,Average,0.05143383707927198,0.0001
953,Average,0.05147626372624417,0.0001
954,Average,0.05120444662716924,0.0001
955,Average,0.05094041036708014,0.0001
956,Average,0.05100043771826491,0.0001
957,Average,0.05098167419129489,0.0001
958,Average,0.052312453144362996,0.0001
959,Average,0.05098188037470895,0.0001
960,Average,0.05203331581183842,0.0001
961,Average,0.05119830628438872,0.0001
962,Average,0.05192672826197683,0.0001
963,Average,0.05184866643833871,0.0001
964,Average,0.05171928832269445,0.0001
965,Average,0.05145087978821628,0.0001
966,Average,0.0513434465214306,0.0001
967,Average,0.0518441839637805,0.0001
968,Average,0.05097727994529568,0.0001
969,Average,0.051618216141146055,0.0001
970,Average,0.05133424338181408,0.0001
971,Average,0.051390109697774966,0.0001
972,Average,0.05094022588918404,0.0001
973,Average,0.05122891669066585,0.0001
974,Average,0.05045258025733792,0.0001
975,Average,0.05072952856366732,0.0001
976,Average,0.05106498232605506,0.0001
977,Average,0.050715996218579154,0.0001
978,Average,0.05222323711733429,0.0001
979,Average,0.05201245775940467,0.0001
980,Average,0.05179707804808811,0.0001
981,Average,0.050936323191438405,0.0001
982,Average,0.05185797924594003,0.0001
983,Average,0.051478217374913544,0.0001
984,Average,0.05065167801720755,0.0001
985,Average,0.05097212992152389,0.0001
986,Average,0.05156355465249139,0.0001
987,Average,0.05144537620398463,0.0001
988,Average,0.05163853341827587,0.0001
989,Average,0.049772703601997724,0.0001
990,Average,0.05044940433331898,0.0001
991,Average,0.05140259690886857,0.0001
992,Average,0.05024044447559483,0.0001
993,Average,0.051595499929116696,0.0001
994,Average,0.05121668200103604,0.0001
995,Average,0.05187582912645778,0.0001
996,Average,0.051563246441738944,0.0001
997,Average,0.05127002907042601,0.0001
998,Average,0.051496203152500857,0.0001
999,Average,0.05095302712704454,0.0001
1000,Average,0.05084893943703905,0.0001
